t_i,t_j,dp_x,dp_y,dp_z,dv_x,dv_y,dv_z,dq_w,dq_x,dq_y,dq_z,omega_i_x,omega_i_y,omega_i_z,omega_j_x,omega_j_y,omega_j_z,feature_count,track_success,inlier_ratio,feature_dispersion,reproj_error_px,blur_indicator,reflection_indicator,preint_residual
60.6,60.650000000000006,0.039230996261966904,0.0008037939009315221,7.542676670420149e-05,0.7846199252392712,0.016075878018629072,0.001508535334083901,0.999999952733453,0.0,0.0,0.0003074623420261381,0.00193726394086899,-0.00010979801188228593,0.015691734067604785,0.0019302125581200796,-0.0001344498234880587,0.01566277942979869,186,0.9396036955118652,0.8948203253606805,0.866844333036867,0.6063971634211909,0.006038542247679239,0.08169239922416083,0.012851091142338969
60.650000000000006,60.7,0.040221733389932166,0.0007961236847741918,0.00029715832104522155,0.804434667798689,0.015922473695484742,0.005943166420904769,0.9999999724073717,0.0,0.0,0.00023491542256267724,0.0019302125581200796,-0.0001344498234880587,0.01566277942979869,0.0019410697391771623,-0.0001275310189087956,0.015698546082895642,185,0.9220584545117062,0.9185534260825166,0.8434258706693002,0.5770872464774368,0.07603854100830684,0.06864264012145252,0.0105705706009444
60.7,60.75,0.04011433760157347,0.0006459368798778349,-3.632245399420272e-05,0.802286752031515,0.012918737597557432,-0.0007264490798840958,0.999999936044465,0.0,0.0,0.00035764656552098777,0.0019410697391771623,-0.0001275310189087956,0.015698546082895642,0.001949946435644349,-0.00013816153535332754,0.015674808301773712,187,0.9682865928925657,0.8966239056712195,0.8861544310276546,0.6945127490851561,0.0947575536662236,0.0565063140145388,0.018260148586740084
60.75,60.800000000000004,0.03902377033326334,0.0009669367117258311,0.0003559788458406118,0.7804754066652002,0.019338734234514973,0.007119576916811629,0.9999999775577599,0.0,0.0,0.00021185957530700714,0.001949946435644349,-0.00013816153535332754,0.015674808301773712,0.001924466132194553,-0.0001325810296290902,0.01568788678914362,190,0.9261165426045931,0.9161287908530595,0.823926210332478,0.6658968486144905,0.0780644050117505,0.07112880839090341,0.013667629643317816
60.800000000000004,60.85,0.0396568843839354,0.00036895206023768797,0.0005779019223709165,0.793137687678753,0.007379041204754178,0.011558038447418987,0.9999999605942426,0.0,0.0,0.00028073388332485756,0.001924466132194553,-0.0001325810296290902,0.01568788678914362,0.00195152699566989,-0.00013818775477902008,0.015688944189574096,168,0.9906653409724847,0.9086382410962982,0.8893034984242282,0.7039709124377357,0.09767994680969636,0.057355767687709065,0.018891137720056152
60.85,60.900000000000006,0.03913360503181119,0.0004183259832749077,0.00039562986148329165,0.782672100636157,0.008366519665497441,0.007912597229665159,0.9999999606401933,0.0,0.0,0.00028057015509840976,0.00195152699566989,-0.00013818775477902008,0.015688944189574096,0.001928137329543837,-0.0001543743538022998,0.01567501804107378,184,0.9624890691155059,0.9319681259174022,0.8334752398447804,0.585828089515757,0.07754195790781014,0.07895872522938266,0.018315509881562247
60.900000000000006,60.95,0.039312734930192605,0.000691382368464042,0.0004602884097352274,0.7862546986038969,0.013827647369281626,0.009205768194705071,0.9999999566232695,0.0,0.0,0.0002945394019208577,0.001928137329543837,-0.0001543743538022998,0.01567501804107378,0.0019457964027697736,-0.00017948606140884635,0.015674848020684754,183,0.9139779211158132,0.9353163394650804,0.8449487574638933,0.6519983748440661,0.060654651303600274,0.05552696971355676,0.013742092003924065
60.95,61.0,0.03988187965941926,0.0009118449196032058,0.00029704767062223975,0.7976375931884305,0.018236898392065153,0.005940953412445132,0.9999999338613424,0.0,0.0,0.0003636994785657566,0.0019457964027697736,-0.00017948606140884635,0.015674848020684754,0.0019771765676047347,-0.0001525367060114713,0.01568266351599709,179,0.9071892135445512,0.9208645922028245,0.872334207869631,0.5742007184603453,0.05330560534517327,0.02718087382493982,0.02094935271297829
61.0,61.050000000000004,0.03898001761610695,0.0012782202721897781,0.0006025324671356008,0.7796003523220725,0.025564405443793382,0.01205064934271099,0.9999998742746435,0.0,0.0,0.0005014485985732916,0.0019771765676047347,-0.0001525367060114713,0.01568266351599709,0.0019479412124292416,-0.00013157617073205903,0.015666936736106977,178,0.9469560566294107,0.8911436500556662,0.8860559632806517,0.6512674853716859,0.024898083231311523,0.01780191280537427,0.013635914954689238
61.050000000000004,61.1,0.03903482105377309,0.00091344078412301,-0.0008254357668309926,0.7806964210755062,0.018268815682461238,-0.01650871533662079,0.9999999944990775,0.0,0.0,0.00010488967977243564,0.0019479412124292416,-0.00013157617073205903,0.015666936736106977,0.0019277336078568636,-0.00012839070193601266,0.015676286189399258,183,0.9112768505770261,0.9461730285192937,0.8796790460776609,0.6391475836782273,0.06365721045410687,0.07452448375998816,0.018998085409749028
61.1,61.150000000000006,0.03944754007977842,0.0010161928878345014,-0.000288158416844032,0.7889508015955012,0.020323857756688296,-0.005763168336880149,0.9999999516510879,0.0,0.0,0.000310962734024945,0.0019277336078568636,-0.00012839070193601266,0.015676286189399258,0.0019507373281108036,-0.00016321526198312958,0.015655634339344245,190,0.9528381472986797,0.9016610346388444,0.8582448798828509,0.5710178579655363,0.013449269929948583,0.0,0.018348247608193844
61.150000000000006,61.2,0.038997954096370635,0.0004685463282460893,-2.542927132622762e-05,0.779959081927457,0.009370926564922319,-0.0005085854265245813,0.9999999949704493,0.0,0.0,0.0001002950716889524,0.0019507373281108036,-0.00016321526198312958,0.015655634339344245,0.00190256858719319,-0.0001588111216160654,0.015656137386870377,179,0.9355911984101446,0.9739901331281768,0.8328969343795143,0.6526230711692412,0.0,0.0005882863963182494,0.021156234052776956
61.2,61.25,0.03971252700510075,0.0007198871844748628,-0.00018947880509093256,0.7942505401020602,0.014397743689498074,-0.003789576101818867,0.9999999923316054,0.0,0.0,0.00012384179058603148,0.00190256858719319,-0.0001588111216160654,0.015656137386870377,0.0019022294711388823,-0.00012551596415804996,0.015678584766189125,186,0.9528351247245919,0.8591403791285794,0.8441873428687179,0.6886043364551435,0.08841387497938002,0.05432639880391138,0.021055109488040638
61.25,61.300000000000004,0.03970966886463156,0.0009248516379463194,-5.98046476580413e-05,0.7941933772925635,0.018497032758924812,-0.001196092953160724,0.9999999745763639,0.0,0.0,0.0002254933959844599,0.0019022294711388823,-0.00012551596415804996,0.015678584766189125,0.0019845616053931897,-0.0001778981736507742,0.015682612565812937,190,0.9303345179916255,0.8612194727929762,0.8717518272091863,0.7152635933252882,0.06592188448001118,0.09450406887293006,0.017914446241825
61.300000000000004,61.35,0.039084237580427096,0.0006311482468500794,-0.00017623840127952683,0.7816847516085863,0.012622964937002306,-0.003524768025590737,0.999999975756899,0.0,0.0,0.0002201958250053139,0.0019845616053931897,-0.0001778981736507742,0.015682612565812937,0.0019294513446101499,-0.00017439861276234995,0.015667925637387052,186,0.9570380021354843,0.9267907741419169,0.860818224234413,0.6816294311754173,0.01040687337752793,0.06442715200514275,0.019643220658594387
61.35,61.400000000000006,0.03954440884827385,-0.00014540694697729538,-0.0004375343483545249,0.7908881769654096,-0.0029081389395456594,-0.008750686967089753,0.99999995403826,0.0,0.0,0.00030318884863314517,0.0019294513446101499,-0.00017439861276234995,0.015667925637387052,0.0019375090665136924,-0.00014605461039802323,0.015648103255865232,182,0.9227715279114401,0.8991884474997489,0.8681412316768011,0.6312549297167022,0.05451171737509332,0.0774054496790995,0.020037570300990046
61.400000000000006,61.45,0.03892969667608546,0.0010358137998771498,-0.0005359378026252188,0.7785939335217534,0.02071627599754417,-0.010718756052504984,0.9999999458313755,0.0,0.0,0.0003291462381476337,0.0019375090665136924,-0.00014605461039802323,0.015648103255865232,0.0019299483954293836,-0.00018399427855249833,0.015669881010161202,189,0.9317956934574761,0.9342354624239376,0.8863837805385488,0.6337041059331232,0.07300848947614784,0.05759125687934851,0.015174494998965298
61.45,61.5,0.03984377638380819,0.001153169224921183,3.839799101135724e-05,0.7968755276762092,0.02306338449842497,0.0007679598202271884,0.9999999948043848,0.0,0.0,0.00010193738445497203,0.0019299483954293836,-0.00018399427855249833,0.015669881010161202,0.0018914073717140824,-0.00020874091246932887,0.01568046125238565,182,0.9628353406862028,0.9026609291100147,0.8589688249964413,0.599724704809688,0.05549910788058629,0.06893137007536781,0.01927678679036147
61.5,61.550000000000004,0.03922057654671521,1.32230723483469e-05,-0.0001137680423450134,0.7844115309342373,0.0002644614469669154,-0.002275360846900074,0.9999999841112578,0.0,0.0,0.00017826240272258878,0.0018914073717140824,-0.00020874091246932887,0.01568046125238565,0.00192046536389169,-0.0001738834767571318,0.015668387089262693,197,0.9319413980635278,0.9000062743382767,0.8134500211690787,0.5458005647668294,0.07225817015072807,0.0600648049201658,0.014721061086627607
61.550000000000004,61.6,0.038809028514962145,0.0009176572485400556,0.0003348486647486782,0.776180570299287,0.018353144970802156,0.006696973294973945,0.9999999795849043,0.0,0.0,0.00020206481877262032,0.00192046536389169,-0.0001738834767571318,0.015668387089262693,0.0019425009465447913,-0.00014467652158678976,0.015674056309586643,188,0.9304333981233438,0.9184506172281791,0.870728384281811,0.49826222282943855,0.0,0.09127450749751492,0.01826214465375347
61.6,61.650000000000006,0.03972403868996386,0.0008287597550990729,-0.00020501078558879016,0.7944807737992094,0.016575195101980043,-0.004100215711775454,0.9999999635074486,0.0,0.0,0.0002701575494471661,0.0019425009465447913,-0.00014467652158678976,0.015674056309586643,0.0019218900027029792,-0.00019853210918324837,0.01566614624390895,169,0.9290331422035111,0.9030365135434907,0.8763755045488723,0.575986485885141,0.04191727498615755,0.09408898749520844,0.02238882946407373
61.650000000000006,61.7,0.03954242737855589,0.0007085829089821554,-0.0002826568324868816,0.7908485475711629,0.014171658179643914,-0.005653136649737954,0.9999999392137695,0.0,0.0,0.000348672421091061,0.0019218900027029792,-0.00019853210918324837,0.01566614624390895,0.0019388223466248922,-0.00019671945129299997,0.015680257125612516,191,0.9558818388084933,0.9355265418525164,0.839801602666228,0.511540394462708,0.0683659845986795,0.0,0.017098104573928095
61.7,61.75,0.039275370870717585,0.0019072754793857225,-0.00014803352557518369,0.7855074174143963,0.03814550958771662,-0.002960670511503842,0.9999999809810037,0.0,0.0,0.00019503331062337872,0.0019388223466248922,-0.00019671945129299997,0.015680257125612516,0.0019008960182909102,-0.0001766987781558155,0.015676957770106973,185,0.9439203682584377,0.9404525372129618,0.8618142468031432,0.5729633220077155,0.03167444429934022,0.0535508288385714,0.01696319792126117
61.75,61.800000000000004,0.03935390301138116,0.000481882811242013,0.0003229403718191955,0.7870780602275561,0.009637656224839438,0.00645880743638336,0.9999999719065733,0.0,0.0,0.0002370376605348873,0.0019008960182909102,-0.0001766987781558155,0.015676957770106973,0.0019110636857822235,-0.00017904543380147252,0.015675542396050828,184,0.9222717575808514,0.8986853432069658,0.8923018638241742,0.5671137636459422,0.013494876660427424,0.0637901991056619,0.016404230161386785
61.800000000000004,61.85,0.03884287752767613,0.0011886485924527557,0.00015561937588167536,0.7768575505535668,0.023772971849056464,0.003112387517633684,0.9999999471288954,0.0,0.0,0.00032518026755176075,0.0019110636857822235,-0.00017904543380147252,0.015675542396050828,0.0019232221600919773,-0.0002149943301340787,0.01566282319784494,178,0.9577522311104517,0.9147415377525489,0.8850774639893552,0.5831064898209398,0.04410530472150989,0.02952470168891196,0.022912170951668802
61.85,61.900000000000006,0.039256698813081234,0.0006715368928088571,2.7647325723690483e-05,0.7851339762615577,0.013430737856175998,0.0005529465144737625,0.9999999351866128,0.0,0.0,0.0003600371789598685,0.0019232221600919773,-0.0002149943301340787,0.01566282319784494,0.0019156997451131145,-0.0002020971025350656,0.01567757574132681,185,0.936968408727867,0.9284341117660418,0.9060672939184155,0.5748096190875284,0.029062694838653928,0.0,0.017437389588787613
61.900000000000006,61.95,0.04007312356904732,0.0013784959209745078,0.0008027281368019912,0.8014624713809919,0.027569918419491725,0.016054562736040737,0.9999999347117542,0.0,0.0,0.00036135368723247966,0.0019156997451131145,-0.0002020971025350656,0.01567757574132681,0.0019098795181606498,-0.0002124889334971913,0.015648318709107472,195,0.9446540729845906,0.8972276515762134,0.8397143284406008,0.5464400067517284,0.0490644363849204,0.12301237936552543,0.016872075021252854
61.95,62.0,0.04013790214855009,0.00015850164123554092,0.0002025733961888234,0.8027580429710475,0.003170032824710999,0.004051467923776698,0.9999999719910834,0.0,0.0,0.0002366808661551879,0.0019098795181606498,-0.0002124889334971913,0.015648318709107472,0.0019365432462953686,-0.00024187460603798677,0.01570933992393627,182,0.8988074345682834,0.8795658848284542,0.8665027318277079,0.6650790275871339,0.06457188809878596,0.039498257278397855,0.017617828720622286
62.0,62.050000000000004,0.0395113799379,-0.0001607633033741244,-2.793520277677776e-05,0.7902275987579326,-0.003215266067482214,-0.0005587040555355075,0.9999999782118566,0.0,0.0,0.00020874933863647868,0.0019365432462953686,-0.00024187460603798677,0.01570933992393627,0.0019022969562396876,-0.00021282859113312474,0.01567748592877259,189,0.96938685794973,0.8969160451537312,0.8309908916208929,0.7035050181711071,0.06270801791431034,0.0682747478719326,0.01851135852453376
62.050000000000004,62.1,0.039568447878643435,0.001166708849481265,-0.00015668182461963347,0.7913689575729137,0.02333417698962663,-0.0031336364923928474,0.9999999493131193,0.0,0.0,0.00031839246042185686,0.0019022969562396876,-0.00021282859113312474,0.01567748592877259,0.001911901071839534,-0.00022091437293072342,0.01569587540286234,182,0.9409684790443267,0.8757115764329251,0.8521359384958039,0.546208294250251,0.05857658400444894,0.042867317797820735,0.017818770975230817
62.1,62.150000000000006,0.039141169239897175,0.0006959635041283811,0.0005823626932505636,0.7828233847978767,0.013919270082566436,0.011647253865010278,0.9999999561909313,0.0,0.0,0.00029600360714248503,0.001911901071839534,-0.00022091437293072342,0.01569587540286234,0.0019258949048835232,-0.00021249885365799053,0.015718705502579203,192,0.9645713707473926,0.9101635624211082,0.8653233545925323,0.6779284088492804,0.01687331918678965,0.060133754859361524,0.022944504462709018
62.150000000000006,62.2,0.03963338121388587,0.0004447157833741925,0.0006840641902072937,0.7926676242777625,0.008894315667484356,0.013681283804146651,0.9999999758344985,0.0,0.0,0.00021984313148048308,0.0019258949048835232,-0.00021249885365799053,0.015718705502579203,0.0019197486107296522,-0.00021390268572250617,0.015625013277660187,183,0.9605321671344949,0.9202384577636598,0.8733027841617804,0.6565890402308933,0.044132277601945866,0.0,0.01056944112243937
62.2,62.25,0.039635224146776546,0.00040445358364782575,0.0002210991138782679,0.7927044829355759,0.008089071672956975,0.004421982277565609,0.9999999638966004,0.0,0.0,0.0002687132263348702,0.0019197486107296522,-0.00021390268572250617,0.015625013277660187,0.0019303952930311314,-0.00020355762812870513,0.01567592953086693,202,0.9831696237714687,0.895602525735985,0.8189351343157842,0.5378281645565295,0.019082916664336282,0.041906654744386096,0.010612492770700147
62.25,62.300000000000004,0.03975837815895109,0.0008091457732980089,0.0002966001683669021,0.795167563178954,0.0161829154659588,0.005932003367337537,0.9999999791981893,0.0,0.0,0.00020396965691185626,0.0019303952930311314,-0.00020355762812870513,0.01567592953086693,0.0019267646267342562,-0.0002234177026312637,0.01570645188593532,186,0.9438731360354558,0.8541697453175839,0.8493514079481943,0.5814079758893238,0.059256518550912164,0.0669064190994369,0.023079760919653712
62.300000000000004,62.35,0.038947712889786025,0.0008194748154033506,-0.0001774247119934761,0.7789542577957648,0.016389496308067943,-0.003548494239869724,0.9999999604674404,0.0,0.0,0.0002811852015631606,0.0019267646267342562,-0.0002234177026312637,0.01570645188593532,0.0019135866177550456,-0.00019453226250347173,0.015680491927690266,189,0.9508137404567206,0.9320615345457608,0.8513160545690581,0.6921669745772301,0.01547681882648845,0.007989801952134133,0.016467544504293285
62.35,62.400000000000006,0.03918430322863374,0.0003698748646626317,5.996068829666186e-05,0.783686064572608,0.007397497293252004,0.001199213765933135,0.9999999877726422,0.0,0.0,0.00015638003519752867,0.0019135866177550456,-0.00019453226250347173,0.015680491927690266,0.0019205548967787612,-0.0002196497512069758,0.01567004851021476,182,0.9137530073338471,0.9077772224071877,0.837343222263128,0.67715001207144,0.06743598241872807,0.01590170076209104,0.01852399030225429
62.400000000000006,62.45,0.03943598781573232,0.000909297202998553,0.00014348578835018374,0.7887197563146913,0.018185944059972092,0.002869715767003838,0.9999999730417308,0.0,0.0,0.0002321993486654168,0.0019205548967787612,-0.0002196497512069758,0.01567004851021476,0.001895558335754988,-0.00023496998449746168,0.015670789207809857,186,0.9176329812483252,0.9057476210608065,0.9025739546137501,0.5648190298519606,0.049305999575035654,0.023783718698676216,0.01808528778798205
62.45,62.5,0.03929861642077509,0.0011282333726469944,-1.7878320323505734e-05,0.7859723284155465,0.02256466745294117,-0.00035756640647013503,0.9999999595084607,0.0,0.0,0.0002845752573570231,0.001895558335754988,-0.00023496998449746168,0.015670789207809857,0.0019365264615543497,-0.00022957756842961857,0.01570173937890581,185,0.9372672572287518,0.9087039422706527,0.8922496281461427,0.5416531033806068,0.041393432457014365,0.0,0.018554323593028065
62.5,62.550000000000004,0.03966003377765292,0.0005271262274586623,8.901870711931068e-05,0.7932006755529907,0.010542524549172348,0.0017803741423860616,0.999999996907612,0.0,0.0,7.864334683968215e-05,0.0019365264615543497,-0.00022957756842961857,0.01570173937890581,0.001936321211734763,-0.00022854887215981103,0.01571907655164912,191,0.9231706551870129,0.8680971021791261,0.8690062132219164,0.6372774694662968,0.017909897947778905,0.07799795468494337,0.013473084731657075
62.550000000000004,62.6,0.03955878295359632,0.0009560131235660648,0.00017072493768677903,0.7911756590719714,0.019120262471322383,0.0034144987537357745,0.9999999894179356,0.0,0.0,0.00014547896317799395,0.001936321211734763,-0.00022854887215981103,0.01571907655164912,0.0019010231558827526,-0.00023957587496627915,0.015681132152033796,186,0.9361047000419582,0.9164686650917392,0.8379460244214249,0.5724965847399994,0.05130359681084668,0.06807688032747677,0.01532191625585326
62.6,62.650000000000006,0.03966111226247014,0.0008085740717836176,-0.0003033086486249782,0.7932222452493352,0.016171481435670973,-0.0060661729724990465,0.9999999597802449,0.0,0.0,0.0002836185969442101,0.0019010231558827526,-0.00023957587496627915,0.015681132152033796,0.0018863322286662447,-0.00023125542485611473,0.015705712271407105,207,0.9362232921717774,0.8922280725529113,0.8613652457774701,0.8315405219550217,0.04610575904306102,0.018450385245868485,0.017431701740989
62.650000000000006,62.7,0.03949678655846915,0.0007081694990892811,0.0004982606223429537,0.789935731169428,0.014163389981786427,0.00996521244685964,0.9999999755448898,0.0,0.0,0.00022115655008482697,0.0018863322286662447,-0.00023125542485611473,0.015705712271407105,0.0019153927806493112,-0.0002041114474110118,0.0156931147960634,191,0.9892852750480746,0.9185621054607571,0.8824710467223392,0.5340046387463782,0.018460706282999055,0.03097924835405724,0.018385246927681318
62.7,62.75,0.039644191035203266,8.150885373380567e-06,0.00010449900275859936,0.7928838207041103,0.00016301770746762062,0.002089980055172106,0.9999999980214683,0.0,0.0,6.290519332693089e-05,0.0019153927806493112,-0.0002041114474110118,0.0156931147960634,0.0019153175045193928,-0.00018671994128899538,0.01571255893272129,190,0.9030993510417055,0.9445403454986043,0.8715172299348114,0.7294853942110241,0.06248413028391371,0.03704694675538122,0.01657808089627573
62.75,62.800000000000004,0.039505107888685775,0.00087463449323412,9.346634937296134e-05,0.7901021577736481,0.01749268986468091,0.0018693269874590674,0.9999999764895878,0.0,0.0,0.0002168428549665947,0.0019153175045193928,-0.00018671994128899538,0.01571255893272129,0.0019097398851106442,-0.00023463177566374898,0.015665424020222234,184,0.9687918386754882,0.9316995120075042,0.9111679043763746,0.5254974351274295,0.04172123615103127,0.007175893130952342,0.013835853286055813
62.800000000000004,62.85,0.0401717763368312,0.0008010817038924449,-0.0002843499833704817,0.8034355267366696,0.01602163407784981,-0.005686999667409958,0.9999999911013481,0.0,0.0,0.00013340653561629378,0.0019097398851106442,-0.00023463177566374898,0.015665424020222234,0.0019291292069149096,-0.0002351624611423942,0.01568945427458521,180,0.9510468154319615,0.8984897163725666,0.8806064182739989,0.730719272363279,0.07323981446952062,0.02906539873874811,0.019545534163226717
62.85,62.900000000000006,0.03918326456336331,0.0002345634142825396,0.0006580029808965491,0.7836652912671994,0.004691268285650392,0.01316005961792986,0.9999999852778848,0.0,0.0,0.0001715932114406284,0.0019291292069149096,-0.0002351624611423942,0.01568945427458521,0.0019313251153747183,-0.00023132734832330198,0.015698018096218933,187,0.9136944869262591,0.9081299347526276,0.8582795972758667,0.6377056270010011,0.02835521390293396,0.03229426266398726,0.020185348526535127
62.900000000000006,62.95,0.04021551868042902,0.0003286385325188649,0.000140902116650599,0.8043103736086261,0.006572770650377672,0.00281804233301214,0.999999973631883,0.0,0.0,0.00022964370938331728,0.0019313251153747183,-0.00023132734832330198,0.015698018096218933,0.001884612859833878,-0.0002526078049001897,0.015671652084186253,186,0.964572475551534,0.896576466170663,0.8910936454736931,0.5933507084401988,0.04427531652679412,0.007072655785219442,0.014853940221293221
62.95,63.0,0.039270447733193416,0.0006215741075259103,-4.292112298978853e-05,0.785408954663913,0.012431482150518914,-0.0008584224597958194,0.9999999849892653,0.0,0.0,0.0001732670453942738,0.001884612859833878,-0.0002526078049001897,0.015671652084186253,0.0019302870146436833,-0.0002487098236334966,0.015697793318885895,178,0.994046374418406,0.9288947618528326,0.8583077358803756,0.6460035163222325,0.0,0.08025569993650118,0.020581596409649884
63.0,63.050000000000004,0.03916866740110064,0.0008310797557226604,0.0003731646986444536,0.783373348021946,0.01662159511445179,0.007463293972888436,0.9999999937105596,0.0,0.0,0.00011215560995062848,0.0019302870146436833,-0.0002487098236334966,0.015697793318885895,0.0019392564081347813,-0.00026714755565169585,0.015708024500151876,180,0.9289112093235102,0.8607272243975628,0.9535072155295687,0.7026469494165803,0.07818890493182226,0.08062141077641166,0.019758130011941648
63.050000000000004,63.1,0.03976033152930474,0.0006398535585194836,-0.0004799965075580203,0.79520663058614,0.0127970711703904,-0.009599930151160951,0.9999999962296564,0.0,0.0,8.683712973325832e-05,0.0019392564081347813,-0.00026714755565169585,0.015708024500151876,0.0018973380216224837,-0.0002532961434568859,0.01567465497346978,189,0.9142973026049235,0.9075097107275993,0.8765053602304285,0.7069736566266441,0.0,0.016258086561977747,0.016761667400382915
63.1,63.150000000000006,0.03882311030043508,0.0004169490021983871,0.00025408156356409797,0.7764622060086354,0.00833898004396703,0.005081631271281526,0.9999999903815477,0.0,0.0,0.00013869716766293274,0.0018973380216224837,-0.0002532961434568859,0.01567465497346978,0.0019012419177914701,-0.0002614373350753344,0.015695560457209785,181,0.9612471997757742,0.8778349773041486,0.8756924302572079,0.6057263810467747,0.06834475158019594,0.02040318674273867,0.014959435675652348
63.150000000000006,63.2,0.039288561598613915,4.519136426175021e-05,8.548905136196414e-05,0.785771231972323,0.0009038272852350555,0.00170978102723938,0.9999999835106443,0.0,0.0,0.00018160041598241255,0.0019012419177914701,-0.0002614373350753344,0.015695560457209785,0.0019020015482883676,-0.00022925688231003558,0.01570723182892308,189,0.9112504888241699,0.9044947897359488,0.8351294562380144,0.7522223377933573,0.02512358710915771,0.040376563813816005,0.01881527299185637
63.2,63.25,0.03937556330881951,0.0003145547823156855,-2.1681850520915593e-05,0.7875112661764349,0.006291095646314068,-0.0004336370104183365,0.9999999838218181,0.0,0.0,0.00017987874669658682,0.0019020015482883676,-0.00022925688231003558,0.01570723182892308,0.0018827532962269315,-0.00028022270223955503,0.015698227435235242,182,0.9553432035453243,0.9114466782026529,0.8489317522262834,0.522513750636675,0.019540355959597487,0.013324414954290327,0.014290607599029892
63.25,63.300000000000004,0.039245179100868534,0.0002980729037557701,0.0005745351253019583,0.7849035820173038,0.0059614580751148945,0.011490702506038187,0.9999998980411605,0.0,0.0,0.00045157243996696755,0.0018827532962269315,-0.00028022270223955503,0.015698227435235242,0.001882449364078223,-0.0003031296985627004,0.0156719113644416,180,0.9302041431300152,0.9231792745475469,0.8252483722325706,0.6418689681934011,0.03835354992855308,0.06214800120013181,0.02301189982272124
63.300000000000004,63.35,0.03929683454839051,0.0006727598216673693,0.0001983843022495544,0.7859366909678549,0.013455196433348152,0.003967686044991313,0.9999999911640111,0.0,0.0,0.0001329359914622913,0.001882449364078223,-0.0003031296985627004,0.0156719113644416,0.001890572610827048,-0.0002828642843545249,0.015707921499067308,182,0.8999818563012485,0.8962996841167254,0.8523019169431556,0.6555553702832162,0.0,0.01733152646799159,0.02631445081957392
63.35,63.400000000000006,0.03964726990168088,0.0006470173629919944,-0.0003624192009327196,0.79294539803355,0.012940347259838784,-0.007248384018653773,0.9999999038431331,0.0,0.0,0.0004385358875176905,0.001890572610827048,-0.0002828642843545249,0.015707921499067308,0.0019110327985780253,-0.0002857904853066802,0.015680969394820356,185,0.9642554347498142,0.9563883515891993,0.8691675247774409,0.6560495752010952,0.019469541297156126,0.03634754282774643,0.025432397281633462
63.400000000000006,63.45,0.03986882241271209,0.001079945704362421,-0.0004929612200234208,0.7973764482542872,0.02159891408724965,-0.009859224400468975,0.9999999761959872,0.0,0.0,0.00021819263253172183,0.0019110327985780253,-0.0002857904853066802,0.015680969394820356,0.0019242603203527748,-0.0003076290016404889,0.015706732444007165,195,0.9149656980281367,0.886342309262245,0.8989331136904101,0.6492170202240035,0.03565732880910951,0.057960918884593406,0.015156214737238386
63.45,63.5,0.03943670051622583,0.000912176769873793,0.000555239703164209,0.7887340103245615,0.018243535397476897,0.01110479406328481,0.9999999514822828,0.0,0.0,0.0003115051073797879,0.0019242603203527748,-0.0003076290016404889,0.015706732444007165,0.001898534223575864,-0.0002536267439128223,0.01572880044189695,183,0.942248845209966,0.9566279026036799,0.8929419769297444,0.5736359577882837,0.07642833238525362,0.002265180319808123,0.021463641872095974
63.5,63.550000000000004,0.039491289210267407,0.00034243773484761387,6.342211300959408e-05,0.7898257842052808,0.006848754696951694,0.0012684422601917733,0.9999999922073629,0.0,0.0,0.00012484099504023863,0.001898534223575864,-0.0002536267439128223,0.01572880044189695,0.0018895251123159022,-0.0003102665789474017,0.01568654536160757,179,0.9712379807304388,0.8552283525493438,0.8364128700896585,0.6610462376742985,0.08434957305079936,0.053745831621178616,0.01482359112876086
63.550000000000004,63.6,0.03937539209938513,0.0006066177521446245,-4.227608804595035e-05,0.7875078419877473,0.01213235504289318,-0.0008455217609190551,0.999999971005589,0.0,0.0,0.0002408086813838981,0.0018895251123159022,-0.0003102665789474017,0.01568654536160757,0.001903102283721688,-0.00028959578934220674,0.015729326891852906,186,0.9312014543770554,0.9007082675323546,0.8592136244286809,0.6114332303156103,0.0853666534636323,0.0,0.015556453889008785
63.6,63.650000000000006,0.039402338777991305,0.0007357489522347567,0.0006873620214094976,0.7880467755597589,0.01471497904469388,0.01374724042818878,0.9999999141645914,0.0,0.0,0.0004143317628033672,0.001903102283721688,-0.00028959578934220674,0.015729326891852906,0.0018804548124609407,-0.0002858608533495439,0.01567292970356863,174,0.9894204846457497,0.9268360987788268,0.8475427718987811,0.5020412520363471,0.0441478368403724,0.045115286435593524,0.013781635835350936
63.650000000000006,63.7,0.03936381317881711,0.0011724936677628148,-0.0006496071848754943,0.7872762635763869,0.02344987335525763,-0.012992143697510625,0.9999999311527102,0.0,0.0,0.0003710721961969202,0.0018804548124609407,-0.0002858608533495439,0.01567292970356863,0.0019137847560216177,-0.0003198480153167505,0.01573967721851635,178,0.9238270932636861,0.852545674727855,0.8787169376041476,0.4498142735231315,0.011023556613813226,0.01014869937972896,0.014682214319325902
63.7,63.75,0.03944669130059287,0.0007269485199121406,0.00018042898522748968,0.7889338260119022,0.01453897039824364,0.003608579704549999,0.9999999499477052,0.0,0.0,0.00031639308950180266,0.0019137847560216177,-0.0003198480153167505,0.01573967721851635,0.0018834176480093277,-0.00028690306498019855,0.015700619108038327,175,0.9200688743209235,0.9522613795882932,0.8542940459431927,0.5961042724473105,0.04840514156581945,0.042328341323134185,0.016474643922788114
