n_feat_ratio,track_success,inlier_ratio,feature_dispersion,reproj_norm,blur_indicator,reflection_indicator,preint_norm,rho_target
0.925,0.9851952617852562,0.8579293949322104,0.8520797837688915,0.3671642472177308,0.011794035821529214,0.060330222988752014,0.2063021051411499,0.8852952143134654
0.945,0.9387581188122486,0.9006880880589967,0.8796227112868985,0.3136622356323465,0.03389470639725578,0.015035985182948707,0.226659459190401,0.8786693256507312
0.875,0.9458954736739881,0.9200843214417858,0.905671856997335,0.2636138495613082,0.06839622662991915,0.05342143011665333,0.2446418212193187,0.9402629403009334
0.9,0.9215067550571696,0.8843169682789412,0.8296152890615015,0.2714079640024323,0.05199257474460525,0.05340563576992187,0.20987663764294737,0.8879163105394617
0.94,0.9563072274999247,0.9145205185668428,0.8637010592322807,0.2834455803346094,0.0750957768126159,0.04558919169963663,0.17002304365998516,0.937732132774755
0.94,0.9024761172551179,0.9348447789427072,0.8352312815387483,0.39859312084057175,0.05982617660480493,0.0283060464497104,0.25624022371564315,0.8962724684886874
0.92,0.8898885785678594,0.92570982003874,0.8613759492042715,0.35298538216872477,0.04845633270666073,0.09868668232656962,0.19477263170192582,0.8972903418522056
0.92,0.9072930997301112,0.8926497568205891,0.9157977280402521,0.3238874846098957,0.023173611243684316,0.05595022577989388,0.2008184045791611,0.8929413309750371
0.92,0.9672271728779951,0.9404374944246368,0.8525322383584719,0.31425202760457266,0.08760466803003315,0.08610262686180664,0.28315149243025917,0.8838066856414166
0.93,0.9296093112037533,0.9316075813047926,0.8557377459632483,0.3099262354898631,0.039449208575899945,0.022228992497498882,0.23954102358917395,0.8920845081696757
0.91,0.9820515997741476,0.9317370465922511,0.8553722006421095,0.29969305577417105,0.04890022718849631,0.01103495144744187,0.20944835798386036,0.8544361864273458
0.91,0.9377984895753098,0.8744109984303797,0.8781317349220709,0.3034970083675588,0.05470484759894441,0.06014780978184639,0.24170435631697068,0.9151009349062218
0.925,0.9294495987069626,0.9315881570557364,0.8383571917711762,0.3140024249540841,0.00916463989999338,0.05694019682069522,0.20083024358650575,0.8991145107090771
0.92,0.9149979867535669,0.9129175115306313,0.8661826865178442,0.2892659537004506,0.022007922930365468,0.06334972921135681,0.2186308007564413,0.925123512573281
0.915,0.9096275801448794,0.9158373112262997,0.8655734146287928,0.3269621066543593,0.021148080396160836,0.07158641892526536,0.2539786704115146,0.9648947003546234
0.99,0.9266671798516486,0.8844110444975296,0.8556005259817121,0.3060972216304568,0.029223060132424344,0.06408629551625442,0.17464383493653807,0.9015499836631593
0.975,0.9720893893052555,0.8993541831617927,0.8473201152276878,0.30117885544285855,0.02647689763090552,0.035190352918195916,0.30734994549409456,0.9374612699393394
0.885,0.9264133511456273,0.8963422066772758,0.9047323790227627,0.32168465679507424,0.03350004139525141,0.0,0.28895289014881337,0.8751363082742497
0.885,0.9270283945014124,0.9218096829039377,0.8566117565686717,0.2967966178346768,0.03162898662213466,0.0,0.23315854333192967,0.9180431181809593
0.93,0.9396036955118652,0.8948203253606805,0.866844333036867,0.30319858171059544,0.006038542247679239,0.08169239922416083,0.1606386392792371,0.8945115081813413
0.925,0.9220584545117062,0.9185534260825166,0.8434258706693002,0.2885436232387184,0.07603854100830684,0.06864264012145252,0.132132132511805,0.8742349755318138
0.935,0.9682865928925657,0.8966239056712195,0.8861544310276546,0.3472563745425781,0.0947575536662236,0.0565063140145388,0.22825185733425105,0.8944987961965569
0.95,0.9261165426045931,0.9161287908530595,0.823926210332478,0.33294842430724525,0.0780644050117505,0.07112880839090341,0.1708453705414727,0.9140702340546873
0.84,0.9906653409724847,0.9086382410962982,0.8893034984242282,0.35198545621886784,0.09767994680969636,0.057355767687709065,0.2361392215007019,0.8569753803883984
0.92,0.9624890691155059,0.9319681259174022,0.8334752398447804,0.2929140447578785,0.07754195790781014,0.07895872522938266,0.22894387351952808,0.8940217462610003
0.915,0.9139779211158132,0.9353163394650804,0.8449487574638933,0.32599918742203304,0.060654651303600274,0.05552696971355676,0.1717761500490508,0.8972584034817321
0.895,0.9071892135445512,0.9208645922028245,0.872334207869631,0.28710035923017263,0.05330560534517327,0.02718087382493982,0.2618669089122286,0.9068065610287369
0.89,0.9469560566294107,0.8911436500556662,0.8860559632806517,0.32563374268584294,0.024898083231311523,0.01780191280537427,0.17044893693361549,0.904702967848185
0.915,0.9112768505770261,0.9461730285192937,0.8796790460776609,0.31957379183911366,0.06365721045410687,0.07452448375998816,0.23747606762186285,0.9056360483086164
0.95,0.9528381472986797,0.9016610346388444,0.8582448798828509,0.28550892898276814,0.013449269929948583,0.0,0.22935309510242305,0.9474225813971175
0.895,0.9355911984101446,0.9739901331281768,0.8328969343795143,0.3263115355846206,0.0,0.0005882863963182494,0.26445292565971196,0.8887656413784332
0.93,0.9528351247245919,0.8591403791285794,0.8441873428687179,0.34430216822757176,0.08841387497938002,0.05432639880391138,0.263188868600508,0.9015961219026201
0.95,0.9303345179916255,0.8612194727929762,0.8717518272091863,0.3576317966626441,0.06592188448001118,0.09450406887293006,0.22393057802281252,0.9213156791526862
0.93,0.9570380021354843,0.9267907741419169,0.860818224234413,0.34081471558770865,0.01040687337752793,0.06442715200514275,0.24554025823242984,0.9233871260764762
0.91,0.9227715279114401,0.8991884474997489,0.8681412316768011,0.3156274648583511,0.05451171737509332,0.0774054496790995,0.25046962876237555,0.8959699774240184
0.945,0.9317956934574761,0.9342354624239376,0.8863837805385488,0.3168520529665616,0.07300848947614784,0.05759125687934851,0.18968118748706622,0.9036001349325057
0.91,0.9628353406862028,0.9026609291100147,0.8589688249964413,0.299862352404844,0.05549910788058629,0.06893137007536781,0.2409598348795184,0.9453428766764747
0.985,0.9319413980635278,0.9000062743382767,0.8134500211690787,0.2729002823834147,0.07225817015072807,0.0600648049201658,0.1840132635828451,0.8883602507653819
0.94,0.9304333981233438,0.9184506172281791,0.870728384281811,0.24913111141471928,0.0,0.09127450749751492,0.22827680817191837,0.9152181871808807
0.845,0.9290331422035111,0.9030365135434907,0.8763755045488723,0.2879932429425705,0.04191727498615755,0.09408898749520844,0.2798603683009216,0.8700725873599024
0.955,0.9558818388084933,0.9355265418525164,0.839801602666228,0.255770197231354,0.0683659845986795,0.0,0.21372630717410118,0.8912043216971327
0.925,0.9439203682584377,0.9404525372129618,0.8618142468031432,0.28648166100385775,0.03167444429934022,0.0535508288385714,0.21203997401576463,0.8950723498373794
0.92,0.9222717575808514,0.8986853432069658,0.8923018638241742,0.2835568818229711,0.013494876660427424,0.0637901991056619,0.2050528770173348,0.8998933544652872
0.89,0.9577522311104517,0.9147415377525489,0.8850774639893552,0.2915532449104699,0.04410530472150989,0.02952470168891196,0.28640213689586,0.8829682514703807
0.925,0.936968408727867,0.9284341117660418,0.9060672939184155,0.2874048095437642,0.029062694838653928,0.0,0.21796736985984516,0.9683882594748056
0.975,0.9446540729845906,0.8972276515762134,0.8397143284406008,0.2732200033758642,0.0490644363849204,0.12301237936552543,0.21090093776566066,0.876272069933927
0.91,0.8988074345682834,0.8795658848284542,0.8665027318277079,0.33253951379356694,0.06457188809878596,0.039498257278397855,0.22022285900777858,0.9485733338477162
0.945,0.96938685794973,0.8969160451537312,0.8309908916208929,0.35175250908555356,0.06270801791431034,0.0682747478719326,0.23139198155667198,0.8778026020403927
0.91,0.9409684790443267,0.8757115764329251,0.8521359384958039,0.2731041471251255,0.05857658400444894,0.042867317797820735,0.22273463719038522,0.9137819438455106
0.96,0.9645713707473926,0.9101635624211082,0.8653233545925323,0.3389642044246402,0.01687331918678965,0.060133754859361524,0.28680630578386274,0.8910806741996717
0.915,0.9605321671344949,0.9202384577636598,0.8733027841617804,0.32829452011544663,0.044132277601945866,0.0,0.13211801403049211,0.8819557516456079
1.01,0.9831696237714687,0.895602525735985,0.8189351343157842,0.26891408227826474,0.019082916664336282,0.041906654744386096,0.13265615963375182,0.9116303334956937
0.93,0.9438731360354558,0.8541697453175839,0.8493514079481943,0.2907039879446619,0.059256518550912164,0.0669064190994369,0.2884970114956714,0.8778711725977826
0.945,0.9508137404567206,0.9320615345457608,0.8513160545690581,0.34608348728861504,0.01547681882648845,0.007989801952134133,0.20584430630366607,0.9022942956762184
0.91,0.9137530073338471,0.9077772224071877,0.837343222263128,0.33857500603572,0.06743598241872807,0.01590170076209104,0.23154987877817865,0.920085347884753
0.93,0.9176329812483252,0.9057476210608065,0.9025739546137501,0.2824095149259803,0.049305999575035654,0.023783718698676216,0.22606609734977562,0.9020615272175977
0.925,0.9372672572287518,0.9087039422706527,0.8922496281461427,0.2708265516903034,0.041393432457014365,0.0,0.23192904491285082,0.8946554800111168
0.955,0.9231706551870129,0.8680971021791261,0.8690062132219164,0.3186387347331484,0.017909897947778905,0.07799795468494337,0.16841355914571343,0.9389128049781539
0.93,0.9361047000419582,0.9164686650917392,0.8379460244214249,0.2862482923699997,0.05130359681084668,0.06807688032747677,0.19152395319816576,0.9185343735716751
1.035,0.9362232921717774,0.8922280725529113,0.8613652457774701,0.41577026097751085,0.04610575904306102,0.018450385245868485,0.2178962717623625,0.9070975310205142
0.955,0.9892852750480746,0.9185621054607571,0.8824710467223392,0.2670023193731891,0.018460706282999055,0.03097924835405724,0.22981558659601647,0.9296025634120904
0.95,0.9030993510417055,0.9445403454986043,0.8715172299348114,0.36474269710551205,0.06248413028391371,0.03704694675538122,0.2072260112034466,0.8917174014591991
0.92,0.9687918386754882,0.9316995120075042,0.9111679043763746,0.26274871756371476,0.04172123615103127,0.007175893130952342,0.17294816607569766,0.8976772686745598
0.9,0.9510468154319615,0.8984897163725666,0.8806064182739989,0.3653596361816395,0.07323981446952062,0.02906539873874811,0.24431917704033396,0.930261834374673
0.935,0.9136944869262591,0.9081299347526276,0.8582795972758667,0.31885281350050054,0.02835521390293396,0.03229426266398726,0.25231685658168906,0.945621258445118
0.93,0.964572475551534,0.896576466170663,0.8910936454736931,0.2966753542200994,0.04427531652679412,0.007072655785219442,0.18567425276616525,0.9254847399902296
0.89,0.994046374418406,0.9288947618528326,0.8583077358803756,0.32300175816111626,0.0,0.08025569993650118,0.25726995512062356,0.8802313252314931
0.9,0.9289112093235102,0.8607272243975628,0.9535072155295687,0.3513234747082902,0.07818890493182226,0.08062141077641166,0.2469766251492706,0.9050680288438739
0.945,0.9142973026049235,0.9075097107275993,0.8765053602304285,0.35348682831332207,0.0,0.016258086561977747,0.20952084250478645,0.9212985343098534
0.905,0.9612471997757742,0.8778349773041486,0.8756924302572079,0.30286319052338734,0.06834475158019594,0.02040318674273867,0.18699294594565435,0.9167936576857227
0.945,0.9112504888241699,0.9044947897359488,0.8351294562380144,0.37611116889667867,0.02512358710915771,0.040376563813816005,0.2351909123982046,0.8581396185263124
0.91,0.9553432035453243,0.9114466782026529,0.8489317522262834,0.2612568753183375,0.019540355959597487,0.013324414954290327,0.17863259498787365,0.9313822508010622
0.9,0.9302041431300152,0.9231792745475469,0.8252483722325706,0.32093448409670056,0.03835354992855308,0.06214800120013181,0.2876487477840155,0.9310537106602289
0.91,0.8999818563012485,0.8962996841167254,0.8523019169431556,0.3277776851416081,0.0,0.01733152646799159,0.328930635244674,0.9407524410524214
0.925,0.9642554347498142,0.9563883515891993,0.8691675247774409,0.3280247876005476,0.019469541297156126,0.03634754282774643,0.3179049660204183,0.914133325991271
0.975,0.9149656980281367,0.886342309262245,0.8989331136904101,0.32460851011200176,0.03565732880910951,0.057960918884593406,0.1894526842154798,0.9324915640947773
0.915,0.942248845209966,0.9566279026036799,0.8929419769297444,0.28681797889414185,0.07642833238525362,0.002265180319808123,0.26829552340119966,0.8864378297406452
0.895,0.9712379807304388,0.8552283525493438,0.8364128700896585,0.33052311883714924,0.08434957305079936,0.053745831621178616,0.18529488910951075,0.9025343344189325
0.93,0.9312014543770554,0.9007082675323546,0.8592136244286809,0.3057166151578051,0.0853666534636323,0.0,0.1944556736126098,0.8875375806259824
0.87,0.9894204846457497,0.9268360987788268,0.8475427718987811,0.25102062601817354,0.0441478368403724,0.045115286435593524,0.1722704479418867,0.8696632362996701
0.89,0.9238270932636861,0.852545674727855,0.8787169376041476,0.22490713676156576,0.011023556613813226,0.01014869937972896,0.18352767899157377,0.9359612085221244
0.875,0.9200688743209235,0.9522613795882932,0.8542940459431927,0.29805213622365523,0.04840514156581945,0.042328341323134185,0.2059330490348514,0.9284817065661998
0.9,0.9045749482565522,0.9159737920431574,0.8388479310621862,0.3031069612593725,0.024523463998010194,0.026939832337114753,0.191896703428404,0.9362102295106615
0.935,0.945213970323993,0.8680651977660093,0.8583533232481153,0.2695078335336214,0.005399822150677108,0.10114962617452293,0.2195523234842925,0.9176729871253627
0.94,0.8768747481010867,0.9163140423536652,0.8289339751600128,0.3469997653109785,0.08749259203523885,0.03344884401513481,0.2832886768214728,0.8973215275715558
0.915,0.9465595961733727,0.8743982492583094,0.8623947024316254,0.32461968194223645,0.0348437436357084,0.08624557781587067,0.30464000165754035,0.9107582550658804
0.895,0.9275725585800882,0.8880096923706248,0.8414827404049542,0.2757390071757288,0.04673886504989436,0.04029003180180289,0.20543431420038866,0.8383772430849548
0.905,0.8877598298083044,0.8993131103179979,0.8338537218671863,0.3016728705180832,0.022683149763243184,0.06923882373924642,0.25213345719760394,0.9063022887039426
0.89,0.9450667009594594,0.9237328761985171,0.8675271600641963,0.31837206337111884,0.04133959536654413,0.02870075034209014,0.24718349766043118,0.8836826546218212
0.94,0.9298312167291962,0.8885665388435533,0.8728088662267921,0.26902377745787215,0.09084306731188148,0.08486907957834419,0.22269364358157456,0.9107486867340673
0.915,0.9789836703086975,0.9222643771411037,0.8899513118746986,0.30739344740187496,0.016108024078343573,0.018743453931578433,0.2635629707530472,0.8716940973108367
0.96,0.8965712125171827,0.8759952731017101,0.8564548118345173,0.2815851562159434,0.0,0.023866121612450112,0.24048671234278912,0.874571944597655
0.875,0.912865436800876,0.9067291247980188,0.8554751482910775,0.3238174861470671,0.05423192905652686,0.051382948097933964,0.2692961330930695,0.8801551020581709
0.89,0.9198979167367523,0.9186149714449412,0.8325596573386367,0.27488962857095095,0.06566417571618204,0.07328927763876796,0.2165622368723567,0.9253980114320767
0.955,0.9229014081408405,0.8929520411606577,0.8425616453237756,0.29025881717320706,0.07266908098144897,0.025441668449448125,0.21959043706373302,0.9549869347150337
0.925,0.9539787090980311,0.8740935943370132,0.8443447124271475,0.2686158873959065,0.11596324572652639,0.01574893968136449,0.244933664920786,0.9179399301187352
0.96,0.9209702204328774,0.9089079156441953,0.8358238846973892,0.3235925578877638,0.07226378845053358,0.043827675999608136,0.28371895144150205,0.9205501132543068
0.96,0.8988040277659699,0.9287640524080135,0.8928754320984087,0.27631926601428547,0.05478561161757135,0.09731818230588749,0.15336178167982334,0.8934825560455545
0.87,0.9510119303000132,0.9007747368143583,0.8666369493365323,0.25825262982006614,0.06807554621511967,0.009854748524825138,0.2127607872397021,0.9157944482380485
0.94,0.9491926143990426,0.9298359874833944,0.8349648918459737,0.29186985554999045,0.015860453132530476,0.08281355611521604,0.26342411310370883,0.8971192724433422
0.905,0.9207113257077586,0.9377215910790437,0.8952685016006795,0.3253937410729324,0.033591376851839494,0.05995826801466077,0.2626436204187103,0.8873330150457414
0.915,0.9792919519901558,0.8776551262889225,0.855595035167703,0.34258492802710844,0.026716084683493027,0.04114823310426151,0.2433042432530605,0.8752120137447438
0.96,0.9724068566410806,0.92693736491784,0.8629432217367694,0.33630252266601546,0.03849920970216375,0.08899421578696172,0.20970163948847464,0.9062308503046987
0.91,0.9779228662781291,0.90940236037941,0.8561893008366527,0.28820416003072635,0.032414379542955486,0.07844708039433305,0.2817961790533651,0.862432819999746
0.965,0.8982332130364724,0.9207365441491426,0.8904597087936276,0.29166994974086685,0.0638968566217136,0.06840459348281934,0.15853548229267223,0.8929810135651495
0.945,0.9272305255691401,0.9032430396346814,0.8799454054210555,0.3115636423065307,0.1031798833793261,0.032040462935634687,0.2198856846434566,0.9019147588838855
0.925,0.9778361029216145,0.9228638231202093,0.8513643547850931,0.37280199984979884,0.0,0.03962619672131363,0.22160428875266472,0.9147368341301966
0.915,0.9153718394774517,0.9289688589521438,0.8421916988551199,0.27697805326588176,0.03185794740927747,0.07490613241241201,0.2381573249647306,0.8754202239152192
0.92,0.9273881638274516,0.9439215077409243,0.8442268641255769,0.34055918508742367,0.08770372198744006,0.05178787926693296,0.2478193537351743,0.9486508512311924
0.895,0.9572614231311765,0.9183778735322885,0.9120489628959025,0.3116378600327809,0.012694766408813,0.06947885715491524,0.2901779381213433,0.8857754075394735
0.9,0.9400227615467646,0.9381613711920223,0.8958486194226642,0.26984935555198086,0.07047660355951618,0.05148068053017165,0.208957729390316,0.9279070570219213
0.95,0.9203256834752174,0.8906872922029131,0.8928783473249398,0.3424412972006577,0.04808550462071854,0.05800885994110306,0.20728635405046408,0.9143287273500575
0.95,0.9510877794894896,0.9682192306101964,0.8634013706528333,0.29722894225758695,0.01377345067098025,0.06354426489849188,0.19910259105840422,0.9210855983950182
0.945,0.8853145010037433,0.923125638257082,0.8812844753434972,0.3011580172292921,0.06996780273528327,0.021919297411485874,0.21272113877957347,0.9408064834636156
0.915,0.9581050937464676,0.8728839530355106,0.8947852224508606,0.3277100821471766,0.0649766751740975,0.04311458316937856,0.24273940962841106,0.9036773711583704
0.935,0.948895835352192,0.9045894214790805,0.8854401370689615,0.3058500084097868,0.08527299226099253,0.05848479970921995,0.19344943118176297,0.8927807177523204
0.945,0.9553505770349496,0.9377876149470076,0.8236166689641002,0.2955405296227391,0.030005430269439172,0.014513023217649003,0.2575907495625063,0.8982922419342969
0.955,0.9069250761185843,0.9167559742096753,0.8345542033549388,0.2858363361729755,0.03988943126581592,0.043859705325324266,0.2148790152692329,0.8759434554119995
0.995,0.9772695030378062,0.9093328022774525,0.9042582647760612,0.3560446747205329,0.015633815034604974,0.06793596785079875,0.20477928378759072,0.8906171674893274
0.935,0.9329077238475398,0.9150642738457528,0.8925352912488426,0.30239016046814426,0.00300955956534104,0.048518183215882346,0.22880243287768876,0.886453976517216
0.87,0.9315866879480383,0.9377461442005584,0.8471741650019227,0.3052273317961018,0.08048128770423171,0.03131423231401885,0.21277602144054317,0.8940848394623517
0.96,0.9406059521876562,0.9099215705872471,0.8499458242537155,0.3481351322781728,0.03490544453401681,0.028511798006011318,0.25843026457689916,0.9167167848681566
0.96,0.9100091114010286,0.9028984182907726,0.9082028112707372,0.28333755217644574,0.03791970575403073,0.0,0.2643282996631162,0.8835371132687612
0.95,0.9189374087412082,0.9059740837236363,0.8558867055248007,0.2981501924404092,0.04332520039116981,0.03766009979041349,0.23838252058766118,0.9100239991481084
0.93,0.9613833257773894,0.8668379648665283,0.8716147234486871,0.29250204911273203,0.07332954158995084,0.01786277716120805,0.28849893135090954,0.8856411597313021
0.945,0.9637553356155321,0.8955072883185483,0.8642481276759878,0.26415648348500304,0.008310774023758842,0.08032359020067051,0.18511698432377255,0.9197212519280262
0.94,0.9452213929267255,0.9073210020094672,0.8318591211346128,0.29367775731605816,0.08526364299662917,0.060071360211756505,0.2306546621044847,0.8445587345949372
0.95,0.9563929532454265,0.9469631804599773,0.8803391993744729,0.2922597251647875,0.017215062313016657,0.02108252165499946,0.22385389235544675,0.9114118005956912
0.945,0.9368121635084614,0.9256095001601633,0.7943772828959376,0.25447602682872494,0.015720959197759336,0.06163367143425355,0.22810747380314103,0.8719885885523763
0.925,0.9578230704206149,0.8909477363511271,0.9083893566579266,0.23252973960212797,0.0840788236435809,0.06389104165121896,0.21859117392226,0.9007528088991431
0.905,0.9214766522563563,0.9624539921213178,0.8973072689374668,0.29079600620548995,0.0647013454991432,0.06475597686143324,0.2881845135178247,0.8999399129664842
0.895,0.9223045734421851,0.9000205188748843,0.8649886368931422,0.2986905196655284,0.019565476919628202,0.03556799589273747,0.22789338607802218,0.8669081521001362
0.875,0.8854080511907895,0.9473499211856198,0.8804655965897529,0.2964249616768582,0.025652312336119896,0.026816856548332473,0.2306664746910273,0.8931892610615682
0.885,0.9373989131302025,0.9359114218626061,0.8493051712516269,0.30013024450722187,0.09383118124722878,0.08100676893978968,0.2885072712650745,0.9176348032505968
0.945,0.9429970744091205,0.9530237217201598,0.8487552989939438,0.31372396679950987,0.007003931995856215,0.09438104994470947,0.19501579327877838,0.9063496353813214
0.925,0.915417900015561,0.9401876468738659,0.8710829579645201,0.3605415048317076,0.009445680093909344,0.007224006710314007,0.2363901640576611,0.889621929229163
0.96,0.9322840564401514,0.8950945258191196,0.8692975785201751,0.30182511814139634,0.07048020340336232,0.02799933745021102,0.24193754585568275,0.9166243733797317
0.935,0.9474140319798207,0.9548153115590509,0.8495799508408036,0.31503703292126,0.004163420191706693,0.0509187725875016,0.15473167806349325,0.8906275322675183
0.975,0.8977455424983568,0.9344229759582157,0.8804186818529379,0.32225472606812744,0.0,0.06176117938262717,0.22253360508911135,0.8782919539344484
0.93,0.9691956960185469,0.867008394487819,0.8666372750941768,0.2741187332520104,0.024646824573962493,0.016937610607052414,0.21222236778926365,0.919807235849334
0.945,0.9492427137202623,0.8784530167437155,0.8901149300285883,0.3490311660711559,0.03186536618570783,0.04776236675632025,0.18059270631600907,0.8683657201170341
0.98,0.9714420061086195,0.9100053338546235,0.8330509848391078,0.34719788464180795,0.0583663686979914,0.0,0.21633968605231152,0.8951745843320839
0.94,0.9321398893885423,0.9101950541126635,0.8486822001264375,0.3357290786547023,0.09616013055127592,0.06392924209945361,0.2441464443370133,0.9195530456633371
0.905,0.9540337230939191,0.9127436975839572,0.8749090889564033,0.2881086380040955,0.018773678330915356,0.0479862850047388,0.18984558815600708,0.914126711301728
0.9,0.9097079210815586,0.8935192735630446,0.9055830087591191,0.3423490425678058,0.08077164963311295,0.0033142512135791724,0.20414327982347033,0.8774453957287092
0.925,0.9877188144325996,0.8942823874672218,0.8625032958709457,0.3438266207787546,0.03089369540340709,0.05995863645680331,0.2290289949424978,0.9100344708340815
0.895,0.9880706589432273,0.875699426961138,0.8789856732396855,0.30646941400842725,0.05845187453172485,0.09083425822958821,0.25883078396970993,0.9057678473193282
0.975,0.9763273322818596,0.959786016514802,0.851749521281245,0.3613745400140935,0.09330345695588804,0.047841707125851014,0.2567867593895665,0.8872632146227655
0.98,0.9353030298818585,0.8633735291041533,0.8580102767456504,0.3206910969637316,0.07016426040001023,0.06587424698003776,0.23655819201789177,0.8888693846225836
0.83,0.9296566434313096,0.8922361894087567,0.8482749799716482,0.31646097754414565,0.04498069632364536,0.0,0.26052191284345316,0.8586422198587087
0.975,0.956907407232398,0.8738688038713145,0.8591278807754802,0.28895516522071435,0.11509551558481874,0.06797736034876736,0.20433488225679586,0.900131758145278
0.875,0.9443098084578894,0.9010216320438021,0.898832461981245,0.23128348119398157,0.022711333851321406,0.0330737973407666,0.2870112548233278,0.8924597051725542
0.955,0.9609290909321088,0.8918747488668758,0.8636162335384358,0.3495661672229507,0.04980964860409584,0.08670900347056351,0.2226684867725214,0.9048981760335166
0.9,0.9255005588222317,0.8993680847035778,0.853099239291692,0.3207250207530455,0.015642428223670304,0.034349414234318046,0.22825231122610098,0.8871640940367324
0.935,0.924267257711665,0.9462025332192383,0.8618293986235649,0.32752711821142977,0.01649776706367284,0.030053089278180876,0.25330667971418014,0.8786191092959063
0.88,0.9445432876406943,0.9314035946349726,0.8715368330195163,0.3445755494774592,0.060176953376792686,0.05399924173426067,0.17796274162179987,0.8998866244676278
0.9,0.9697855779624122,0.891972614127106,0.8179599125549544,0.32313769965709876,0.048116627924449235,0.05826564913817402,0.20832093724507567,0.8837474192466991
0.88,0.9338796996219261,0.9145947670473706,0.8606868320096219,0.2711403862959966,0.048228700191854226,0.04862983438590868,0.24986326901876232,0.8946560214826751
0.84,0.920420181103839,0.9525712641998921,0.815782699882664,0.35691462789189454,0.07727608467914965,0.032995670542930566,0.21873343792471905,0.9028561954406744
0.91,0.9454539985208711,0.9304594193691027,0.8417648134065201,0.31270206802189116,0.08099020911355181,0.08638575847477185,0.24158268793109802,0.9049510743386593
0.885,0.9180342469078939,0.8770894952098626,0.8362507060718037,0.31088780227300916,0.060803241273186065,0.08883616903774497,0.21448842688672962,0.9262357876162355
0.94,0.9615273830691219,0.9068986433194054,0.8101411558613179,0.2713762971887131,0.0768059587392049,0.02556881786082704,0.2372627389791644,0.8741536182602435
0.895,0.9479281065721337,0.9158443304467303,0.8173607140472557,0.311033235505253,0.05483341296525404,0.01563304917170709,0.18037544166016886,0.8946946225952614
0.995,0.9205202866385136,0.9167303800181643,0.8976239059184393,0.30012430881636315,0.03303956934333369,0.06570635076257354,0.19097646185916892,0.8735954074256295
0.91,0.9522322381101479,0.890931556972577,0.8428971697599296,0.27772632006063336,0.08237712947233325,0.07310866742660084,0.22124432904618474,0.9506321331042406
0.915,0.934978429954163,0.9101897732664189,0.9035145231494855,0.346194889864278,0.05208883844213335,0.11757822189464048,0.18328737600873185,0.8928282320023234
0.95,0.9390920262719088,0.9050733123817855,0.8717928251404131,0.31919838850387783,0.054768219101699475,0.0,0.2266018291511847,0.8879692204530486
0.905,0.9594542283877819,0.900103095985557,0.8528327664154505,0.30421532721567374,0.030500126477621962,0.0,0.23335230526454184,0.9145233428252395
0.91,0.9691153864099725,0.923624573287256,0.844329439387636,0.3536246460216357,0.02606563778755041,0.05560635688644866,0.2018024738036818,0.9000351935597161
0.98,0.9399437783594778,0.8985666970634458,0.8766139580585086,0.2898866555117379,0.05828791765205688,0.011016450566735336,0.23959290257862673,0.9269750730534736
0.955,0.9473127837583014,0.8762837628330679,0.8587254486822118,0.2563251825655496,0.04122178478757479,0.038538079744568576,0.2580119917569346,0.8387660763326332
0.955,0.9309556094956124,0.949619208468713,0.8607355428946951,0.3356498249728322,0.03592668761801649,0.039675359514882186,0.21049209574524452,0.8585644315212771
0.945,0.9345272824205456,0.9152126576811845,0.8741753187773945,0.2711480433933153,0.07337529113982116,0.06104325635325198,0.3001891181529622,0.8692565929490009
0.925,0.9839227546892167,0.8930220717903825,0.8440043103522321,0.28359308914007475,0.07539875244130642,0.05605900359838718,0.23034609512877485,0.9415256723154583
0.985,0.9278079028248785,0.9096547977876228,0.8566705413718918,0.2980359185892305,0.09599873440992635,0.019349088374377325,0.25305186338298824,0.8840638298531065
0.915,0.9330754807158083,0.9095880217566736,0.8222022919269677,0.31510831361409225,0.010418845672278049,0.07985946780966026,0.20528551937456008,0.9112145251554408
0.93,0.8852929134810802,0.9087076084703786,0.8625708010021506,0.3610326677012763,0.06079723337337106,0.04930023144305386,0.20804485299050454,0.8761083542904029
0.97,0.9196471605011258,0.8830794569543646,0.8540088881333795,0.31931088598020585,0.04779348073934476,0.0,0.21135029733555755,0.8675404175499752
0.9,0.9301801010962507,0.9579090705732318,0.8503652303508549,0.32495223601334056,0.07820980650044099,0.03539309412131283,0.2408952406133074,0.909504258536319
0.92,0.965330637238917,0.9451605260928329,0.8207901232401911,0.3184217221056611,0.11085728716137835,0.07796961411710096,0.22307879709186,0.9395474676458425
0.925,0.9562935700755546,0.9189675016691969,0.8505413955034374,0.3124496806434615,0.05750131914397872,0.09569173962284999,0.1924343572768504,0.8844264605986781
0.93,0.9774709193142298,0.9485986253625378,0.8763705180240964,0.32088582775594515,0.052583159421916756,0.0855992102438913,0.2996221961599204,0.8987326275745217
0.895,0.957297303360229,0.9350122087635307,0.8217405616516794,0.30733417475919944,0.01821417482561026,0.08217408410401693,0.18109654837733666,0.8778439960617885
0.955,0.8781200741864121,0.9034962786739913,0.8953280619525197,0.3017957675073212,0.08456320760562837,0.08028797803828785,0.2338413062817084,0.873619919084573
0.885,0.8944405423632658,0.9106745052745646,0.8580082020056763,0.28888069764766716,0.009458817657127666,0.07671414300500021,0.28621454772896976,0.910586008354057
